job_id,workload_name,profile,submission_time,requested_number_of_resources,requested_time,success,final_state,starting_time,execution_time,finish_time,waiting_time,turnaround_time,stretch,allocated_resources,consumed_energy,metadata
QJOB-0302-0646-46fd-051ad30bc878_1288,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1288_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.009136,969.666667,108129.675803,0.009136,969.675803,1.000009,451,87270.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1289,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1289_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.009121,815.333333,107975.342455,0.009121,815.342455,1.000011,635,73380.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1290,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1290_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.009106,824.666667,107984.675773,0.009106,824.675773,1.000011,664,74220.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1291,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1291_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.009091,1035.666667,108195.675758,0.009091,1035.675758,1.000009,599,93210.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1292,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1292_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.009076,788.000000,107948.009076,0.009076,788.009076,1.000012,615,70920.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1296,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1296_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.009061,1563.666667,108723.675728,0.009061,1563.675728,1.000006,395,140730.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1297,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1297_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.009046,1563.333333,108723.342380,0.009046,1563.342380,1.000006,538,140700.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1300,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1300_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.009031,2250.333333,109410.342365,0.009031,2250.342365,1.000004,448,202529.999999,""
QJOB-0302-0646-46fd-051ad30bc878_1301,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1301_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.009016,2694.000000,109854.009016,0.009016,2694.009016,1.000003,394,242459.999999,""
QJOB-0302-0646-46fd-051ad30bc878_1302,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1302_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.009001,954.000000,108114.009001,0.009001,954.009001,1.000009,583,85860.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1303,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1303_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.008986,900.333333,108060.342320,0.008986,900.342320,1.000010,573,81030.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1304,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1304_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.008971,1009.000000,108169.008971,0.008971,1009.008971,1.000009,536,90810.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1305,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1305_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.008956,976.000000,108136.008956,0.008956,976.008956,1.000009,475,87840.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1306,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1306_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.008941,1008.666667,108168.675608,0.008941,1008.675608,1.000009,662,90780.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1307,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1307_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.008926,964.000000,108124.008926,0.008926,964.008926,1.000009,658,86760.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1308,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1308_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.008911,962.333333,108122.342245,0.008911,962.342245,1.000009,479,86610.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1309,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1309_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.008896,1509.666667,108669.675563,0.008896,1509.675563,1.000006,586,135870.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1310,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1310_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.008881,1546.000000,108706.008881,0.008881,1546.008881,1.000006,407,139140.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1311,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1311_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.008866,1623.666667,108783.675533,0.008866,1623.675533,1.000005,561,146130.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1312,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1312_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.008851,1556.666667,108716.675518,0.008851,1556.675518,1.000006,565,140100.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1313,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1313_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.008836,1606.666667,108766.675503,0.008836,1606.675503,1.000005,568,144600.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1314,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1314_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.008821,1574.666667,108734.675488,0.008821,1574.675488,1.000006,477,141720.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1315,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1315_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.008806,1555.000000,108715.008806,0.008806,1555.008806,1.000006,483,139950.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1316,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1316_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.008791,1553.666667,108713.675458,0.008791,1553.675458,1.000006,498,139830.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1318,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1318_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.008776,2721.000000,109881.008776,0.008776,2721.008776,1.000003,467,244889.999999,""
QJOB-0302-0646-46fd-051ad30bc878_1319,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1319_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.008761,1647.333333,108807.342095,0.008761,1647.342095,1.000005,595,148260.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1320,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1320_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.008746,1546.333333,108706.342079,0.008746,1546.342079,1.000006,543,139170.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1322,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1322_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.008731,1648.666667,108808.675398,0.008731,1648.675398,1.000005,528,148380.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1323,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1323_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.008716,1545.333333,108705.342049,0.008716,1545.342049,1.000006,539,139080.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1324,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1324_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.008701,919.000000,108079.008701,0.008701,919.008701,1.000009,544,82710.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1325,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1325_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.008686,892.666667,108052.675353,0.008686,892.675353,1.000010,506,80340.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1326,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1326_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.008671,1579.666667,108739.675338,0.008671,1579.675338,1.000005,480,142170.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1328,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1328_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.008656,958.333333,108118.341989,0.008656,958.341989,1.000009,657,86250.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1329,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1329_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.008641,2331.666667,109491.675308,0.008641,2331.675308,1.000004,414,209849.999999,""
QJOB-0302-0646-46fd-051ad30bc878_1330,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1330_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.008626,2493.000000,109653.008626,0.008626,2493.008626,1.000003,560,224369.999999,""
QJOB-0302-0646-46fd-051ad30bc878_1331,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1331_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.008611,2559.000000,109719.008611,0.008611,2559.008611,1.000003,512,230309.999999,""
QJOB-0302-0646-46fd-051ad30bc878_1333,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1333_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.008596,2245.333333,109405.341929,0.008596,2245.341929,1.000004,443,202079.999999,""
QJOB-0302-0646-46fd-051ad30bc878_1334,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1334_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.008581,2377.000000,109537.008581,0.008581,2377.008581,1.000004,552,213929.999999,""
QJOB-0302-0646-46fd-051ad30bc878_1335,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1335_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.008566,2557.333333,109717.341899,0.008566,2557.341899,1.000003,532,230159.999999,""
QJOB-0302-0646-46fd-051ad30bc878_1336,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1336_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.008551,1603.666667,108763.675218,0.008551,1603.675218,1.000005,469,144330.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1337,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1337_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.008536,1616.666667,108776.675203,0.008536,1616.675203,1.000005,522,145500.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1338,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1338_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.008521,2556.666667,109716.675188,0.008521,2556.675188,1.000003,458,230099.999999,""
QJOB-0302-0646-46fd-051ad30bc878_1339,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1339_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.008506,2595.666667,109755.675173,0.008506,2595.675173,1.000003,439,233609.999999,""
QJOB-0302-0646-46fd-051ad30bc878_1343,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1343_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.008491,799.333333,107959.341824,0.008491,799.341824,1.000011,490,71940.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1345,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1345_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.008476,1583.666667,108743.675143,0.008476,1583.675143,1.000005,540,142530.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1346,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1346_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.008461,7203.333333,114363.341794,0.008461,7203.341794,1.000001,428,648299.999999,""
QJOB-0302-0646-46fd-051ad30bc878_1349,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1349_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.008446,796.666667,107956.675113,0.008446,796.675113,1.000011,625,71700.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1350,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1350_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.008431,1673.666667,108833.675098,0.008431,1673.675098,1.000005,453,150630.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1351,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1351_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.005461,1558.333333,108718.338794,0.005461,1558.338794,1.000004,354,140250.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1353,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1353_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.005446,2240.333333,109400.338779,0.005446,2240.338779,1.000002,352,201629.999999,""
QJOB-0302-0646-46fd-051ad30bc878_1355,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1355_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.005431,1613.000000,108773.005431,0.005431,1613.005431,1.000003,334,145170.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1361,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1361_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.005416,1540.333333,108700.338749,0.005416,1540.338749,1.000004,305,138630.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1362,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1362_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.005401,1642.666667,108802.672067,0.005401,1642.672067,1.000003,301,147840.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1363,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1363_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.005386,1584.000000,108744.005386,0.005386,1584.005386,1.000003,297,142560.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1364,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1364_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.005371,1714.333333,108874.338704,0.005371,1714.338704,1.000003,275,154290.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1365,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1365_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.005356,1637.333333,108797.338689,0.005356,1637.338689,1.000003,249,147360.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1366,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1366_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.005341,1587.000000,108747.005341,0.005341,1587.005341,1.000003,233,142830.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1367,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1367_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.005326,802.333333,107962.338659,0.005326,802.338659,1.000007,222,72210.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1368,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1368_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.005311,795.666667,107955.671977,0.005311,795.671977,1.000007,220,71610.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1376,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1376_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.005296,1403.000000,108563.005296,0.005296,1403.005296,1.000004,208,126270.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1377,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1377_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.005281,2640.666667,109800.671947,0.005281,2640.671947,1.000002,204,237659.999999,""
QJOB-0302-0646-46fd-051ad30bc878_1378,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1378_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.005266,810.666667,107970.671932,0.005266,810.671932,1.000006,173,72960.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1383,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1383_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.005251,1653.666667,108813.671917,0.005251,1653.671917,1.000003,167,148830.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1389,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1389_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.005236,2583.333333,109743.338569,0.005236,2583.338569,1.000002,157,232499.999999,""
QJOB-0302-0646-46fd-051ad30bc878_1392,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1392_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.005221,1536.333333,108696.338554,0.005221,1536.338554,1.000003,133,138270.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1393,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1393_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.005206,1487.666667,108647.671872,0.005206,1487.671872,1.000003,132,133890.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1395,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1395_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.005191,1726.666667,108886.671857,0.005191,1726.671857,1.000003,93,155400.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1396,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1396_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.005176,4382.000000,111542.005176,0.005176,4382.005176,1.000001,70,394379.999999,""
QJOB-0302-0646-46fd-051ad30bc878_1397,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1397_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.005161,1613.333333,108773.338494,0.005161,1613.338494,1.000003,89,145200.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1398,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1398_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.005146,1142.666667,108302.671812,0.005146,1142.671812,1.000005,74,102840.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1399,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1399_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.005131,1557.666667,108717.671797,0.005131,1557.671797,1.000003,343,140190.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1400,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1400_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.005116,1645.333333,108805.338449,0.005116,1645.338449,1.000003,258,148080.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1404,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1404_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.005101,887.000000,108047.005101,0.005101,887.005101,1.000006,75,79830.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1406,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1406_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.005086,850.666667,108010.671752,0.005086,850.671752,1.000006,217,76560.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1408,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1408_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.005071,2612.333333,109772.338404,0.005071,2612.338404,1.000002,159,235109.999999,""
QJOB-0302-0646-46fd-051ad30bc878_1409,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1409_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.005056,1621.333333,108781.338389,0.005056,1621.338389,1.000003,146,145920.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1410,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1410_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.005041,818.666667,107978.671707,0.005041,818.671707,1.000006,144,73680.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1411,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1411_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.005026,1551.333333,108711.338359,0.005026,1551.338359,1.000003,312,139620.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1412,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1412_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.005011,1635.666667,108795.671677,0.005011,1635.671677,1.000003,298,147210.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1413,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1413_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.004996,1564.666667,108724.671662,0.004996,1564.671662,1.000003,272,140820.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1414,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1414_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.004981,1625.333333,108785.338314,0.004981,1625.338314,1.000003,209,146280.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1415,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1415_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.004966,1608.000000,108768.004966,0.004966,1608.004966,1.000003,172,144720.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1419,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1419_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.004951,1552.000000,108712.004951,0.004951,1552.004951,1.000003,340,139680.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1420,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1420_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.004936,1607.333333,108767.338269,0.004936,1607.338269,1.000003,327,144660.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1421,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1421_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.004921,1584.333333,108744.338254,0.004921,1584.338254,1.000003,304,142590.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1423,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1423_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.004906,1591.333333,108751.338239,0.004906,1591.338239,1.000003,295,143220.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1424,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1424_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.004891,1664.000000,108824.004891,0.004891,1664.004891,1.000003,290,149760.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1425,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1425_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.004876,1586.000000,108746.004876,0.004876,1586.004876,1.000003,282,142740.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1431,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1431_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.004861,1008.666667,108168.671527,0.004861,1008.671527,1.000005,256,90780.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1432,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1432_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.004846,980.333333,108140.338179,0.004846,980.338179,1.000005,194,88230.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1435,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1435_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.004831,1018.666667,108178.671497,0.004831,1018.671497,1.000005,163,91680.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1436,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1436_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.004816,961.000000,108121.004816,0.004816,961.004816,1.000005,110,86490.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1437,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1437_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.004801,913.333333,108073.338134,0.004801,913.338134,1.000005,90,82200.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1438,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1438_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.004786,2617.333333,109777.338119,0.004786,2617.338119,1.000002,87,235559.999999,""
QJOB-0302-0646-46fd-051ad30bc878_1439,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1439_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.004771,1566.666667,108726.671437,0.004771,1566.671437,1.000003,71,141000.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1441,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1441_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.004756,1168.666667,108328.671422,0.004756,1168.671422,1.000004,347,105180.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1442,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1442_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.004741,1253.000000,108413.004741,0.004741,1253.004741,1.000004,203,112770.000000,""
QJOB-0302-0646-46fd-051ad30bc878_1443,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1443_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.004726,2616.333333,109776.338059,0.004726,2616.338059,1.000002,229,235469.999999,""
QJOB-0302-0646-46fd-051ad30bc878_1446,fdaeb9,QJOB-0302-0646-46fd-051ad30bc878_1446_profile,107160.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,107160.004711,7243.333333,114403.338044,0.004711,7243.338044,1.000001,198,651899.999999,""
